x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,y,treatment
14,C,60.0,0.0,40,71,0,0,2,0,0,0,0,0,1,0,0,18,0,70,A,1,5,B,7,124,88,16,0,0,0,0,0,99,43,940,98,1,10,10,2,0,23,85,27,0,0,0,4,0,0,0,0,0,0,3,34,50,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,1,1,1,1,1,0,17,0,70,A,1,5,E,19,124,284,66,18,0,0,0,0,99,43,940,98,1,0,8,6,0,0,85,4,1,0,1,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
46,C,60.0,35.0,77,289,0,0,0,0,0,1,1,1,1,0,0,0,0,70,P,1,5,E,19,12,88,16,18,0,0,0,0,7,43,940,98,1,0,8,2,0,0,85,4,1,0,0,0,0,0,0,0,0,0,2,34,21,-10.5597454251167,0
46,C,0.0,0.0,40,289,0,0,1,0,0,1,1,0,0,1,0,0,105,70,P,1,95,B,19,124,284,16,18,1,1,1,0,7,43,940,98,0,0,8,3,0,23,13,4,1,0,0,0,0,0,2,0,0,0,4,51,50,25.0513028598655,0
46,C,60.0,35.0,77,289,0,0,0,0,0,1,1,1,1,0,0,18,0,70,P,1,5,E,7,12,284,66,18,0,0,0,0,7,43,940,98,1,0,8,2,0,0,85,4,1,0,0,2,0,0,0,0,0,0,2,34,21,-10.5597454251167,0
46,C,60.0,35.0,40,289,0,0,0,0,0,1,1,1,1,0,0,18,0,70,A,1,5,E,7,12,284,66,18,0,0,0,0,7,43,940,98,1,0,8,2,0,0,85,4,4,0,0,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
14,C,0.0,0.0,40,71,0,0,1,0,0,2,2,0,1,0,0,0,105,70,A,1,95,B,19,124,284,16,0,1,2,0,0,99,43,940,98,0,0,8,2,0,23,13,4,8,0,1,0,0,0,0,0,0,0,0,51,21,25.0513028598655,0
14,C,60.0,0.0,77,71,0,0,0,1,0,1,2,0,2,1,0,18,105,70,P,1,95,E,19,12,88,16,18,1,1,0,0,99,7,940,1,0,10,8,7,3,0,13,4,0,0,0,0,0,0,0,0,0,0,0,51,21,25.0513028598655,0
46,C,0.0,35.0,40,289,0,0,0,0,0,0,1,1,1,0,0,0,0,70,A,1,5,E,19,124,88,16,18,0,0,0,0,7,43,940,98,1,0,7,6,0,23,85,4,6,0,0,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
46,C,60.0,35.0,40,289,0,0,0,0,0,1,1,1,1,0,0,0,0,70,A,1,5,E,7,124,284,16,18,0,0,0,0,7,43,940,98,1,0,8,6,0,0,85,4,1,0,1,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
14,C,0.0,0.0,40,71,0,0,1,0,0,2,1,0,0,1,0,0,105,70,A,1,5,B,19,124,88,16,0,0,1,0,0,7,7,150,98,0,10,8,1,1,23,85,4,0,0,0,0,0,0,0,0,0,0,0,34,50,-10.5597454251167,0
14,C,0.0,35.0,40,289,0,0,0,0,0,2,1,0,1,0,0,0,0,70,A,1,5,B,19,124,284,16,0,0,0,0,0,7,43,940,98,1,0,8,6,0,23,85,4,8,0,1,1,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
14,C,60.0,0.0,40,71,4,0,1,1,0,1,2,0,3,1,0,18,105,70,P,1,95,E,19,12,88,16,18,1,2,0,0,99,7,940,98,0,0,8,7,0,0,13,4,7,0,0,1,0,0,0,0,0,0,1,51,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,0,0,0,0,1,1,0,1,0,0,18,0,70,P,1,95,B,19,12,88,16,18,1,1,0,0,99,43,940,1,1,10,10,3,0,23,13,4,0,0,0,0,0,0,0,0,0,0,0,51,21,25.0513028598655,0
46,C,0.0,0.0,40,289,0,0,1,1,0,1,2,0,3,0,0,18,105,70,A,1,95,E,19,12,88,66,18,1,2,0,0,7,7,150,98,1,0,8,3,0,23,85,4,7,1,1,6,2,0,0,1,0,0,2,34,21,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,5,1,0,0,0,0,0,105,70,A,1,5,B,19,124,88,16,0,0,0,0,0,7,7,940,98,1,0,8,1,0,23,85,4,1,0,1,0,0,0,0,0,0,0,3,34,21,25.0513028598655,0
46,C,60.0,35.0,40,289,0,0,0,0,0,0,1,1,1,0,0,0,0,70,A,1,5,E,19,124,88,16,18,0,0,0,0,7,43,940,98,1,0,7,6,0,0,85,4,4,0,0,4,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
14,C,0.0,35.0,40,289,0,0,0,0,0,2,1,0,1,0,0,0,0,70,A,1,5,B,19,124,284,16,0,0,0,0,0,7,7,940,98,1,0,8,6,0,23,85,4,1,0,1,1,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,1,0,0,0,2,1,0,1,0,0,18,0,70,A,1,5,B,19,124,284,16,18,0,2,0,0,99,43,940,98,0,10,10,2,0,0,13,4,0,0,0,2,0,0,0,1,0,0,3,34,21,25.0513028598655,0
46,C,60.0,35.0,40,289,0,0,0,2,0,1,1,0,1,1,1,0,105,70,A,1,95,B,19,124,284,16,18,0,1,1,0,7,7,940,98,0,0,8,8,0,0,85,4,1,0,0,0,3,0,0,3,0,0,4,51,50,25.0513028598655,0
46,C,60.0,0.0,40,71,4,0,1,1,0,5,2,0,3,1,0,18,105,70,P,1,95,E,19,124,88,16,18,1,2,0,0,99,7,940,98,0,0,8,7,0,23,13,4,7,0,0,1,0,0,0,0,0,0,1,51,21,-10.5597454251167,0
46,C,60.0,0.0,40,71,4,0,1,1,0,1,2,0,3,1,0,18,105,70,A,1,95,E,19,124,88,16,18,1,2,0,0,99,7,940,98,0,0,8,7,0,23,13,4,1,0,0,1,0,0,0,0,0,0,1,51,21,-10.5597454251167,0
46,C,0.0,0.0,40,71,0,0,1,0,0,1,2,0,1,1,0,18,105,70,P,1,95,E,19,124,284,16,18,1,1,0,0,7,43,940,98,0,0,8,7,0,23,85,4,8,0,1,5,0,0,0,1,0,0,4,34,21,25.0513028598655,0
46,C,0.0,35.0,40,289,0,0,0,0,0,1,1,2,1,1,1,18,105,70,P,1,95,E,19,124,88,16,18,1,1,1,0,7,43,940,98,0,0,8,8,0,0,85,4,1,0,0,0,0,0,2,2,0,1,4,34,50,25.0513028598655,0
46,C,60.0,35.0,40,71,0,0,0,0,0,1,1,0,1,1,0,0,105,70,A,1,95,B,19,124,88,66,18,1,1,1,0,7,7,940,98,0,10,8,8,0,0,85,4,1,0,0,0,0,0,0,1,0,0,5,51,21,-9.955234552890634,0
46,C,60.0,35.0,40,71,4,0,1,1,0,1,2,2,3,1,0,18,105,70,P,1,95,E,19,124,88,16,18,1,2,0,0,99,7,940,98,0,0,8,7,0,0,13,4,1,0,0,0,0,0,0,1,0,0,1,51,21,25.0513028598655,0
14,C,60.0,0.0,77,289,0,0,0,0,0,0,0,0,0,0,0,18,0,2,P,1,95,E,19,12,88,16,18,0,0,0,0,99,7,150,98,0,0,9,3,0,0,13,27,0,0,0,0,0,0,0,0,0,0,0,34,21,-10.5597454251167,0
46,C,0.0,0.0,40,289,0,0,0,0,0,0,1,0,0,0,0,0,105,2,A,1,5,B,19,124,88,16,0,0,0,0,0,7,7,150,98,1,0,8,1,0,0,85,27,0,0,1,0,0,0,0,0,0,0,0,34,50,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,0,1,0,1,0,0,18,0,70,A,1,5,E,19,124,284,16,18,0,0,0,0,7,43,940,98,1,0,8,4,0,0,85,4,5,0,1,1,0,0,0,1,0,0,3,34,21,25.0513028598655,0
46,C,0.0,0.0,40,71,0,0,0,0,0,1,1,1,1,0,0,18,105,70,A,1,5,E,19,124,88,16,18,0,2,0,0,7,7,940,98,1,0,7,2,0,23,85,4,4,0,0,2,0,0,0,1,0,0,2,34,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,0,2,0,0,0,0,0,1,0,0,18,105,70,A,1,5,B,19,124,88,16,0,0,0,0,0,99,7,940,1,0,10,10,2,0,0,13,4,0,0,0,4,0,0,0,0,0,0,3,34,50,25.0513028598655,0
46,C,0.0,0.0,40,71,0,0,0,0,0,1,1,1,1,0,0,0,0,70,A,1,5,E,19,124,88,16,0,0,0,0,0,7,7,940,98,1,0,7,6,0,23,85,4,6,0,0,1,0,0,0,1,0,0,2,34,21,-10.5597454251167,0
46,C,60.0,35.0,77,289,0,0,0,0,0,1,1,1,1,0,0,0,0,70,A,1,95,E,7,12,88,66,18,1,1,0,0,7,43,940,98,1,0,10,2,0,0,85,4,4,0,0,2,0,0,0,0,0,0,2,34,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,0,0,0,0,2,1,0,1,2,0,0,0,70,A,1,5,B,19,12,88,16,0,0,0,0,0,99,43,940,1,1,10,10,0,0,23,85,4,0,0,0,0,0,0,0,0,0,0,1,34,21,-10.5597454251167,0
46,C,60.0,0.0,40,289,0,0,0,0,0,1,1,0,1,0,0,0,0,70,A,1,5,E,19,124,88,16,0,0,0,0,0,7,7,940,98,1,0,8,6,0,23,85,4,5,0,1,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
46,C,0.0,0.0,40,289,0,0,1,0,0,1,1,0,0,1,0,0,105,70,A,1,95,B,19,124,88,16,0,0,1,0,0,7,7,150,98,0,10,8,3,0,23,13,4,1,0,2,0,0,0,2,0,0,0,0,51,50,25.0513028598655,0
46,C,60.0,35.0,40,289,0,0,0,0,0,1,1,1,1,0,0,0,0,70,A,1,5,E,7,12,284,66,18,0,0,0,0,7,43,940,98,1,0,8,2,0,0,85,4,1,0,0,1,0,0,0,1,0,0,2,34,21,-10.5597454251167,0
46,C,60.0,0.0,40,71,4,0,1,1,0,1,2,0,3,1,0,18,105,70,P,1,95,E,19,124,88,16,18,1,2,0,0,7,7,940,98,0,0,8,7,0,0,13,4,7,0,0,1,0,0,0,0,0,0,0,51,21,-10.5597454251167,0
46,C,60.0,0.0,40,71,0,0,0,2,0,1,1,0,1,1,1,0,105,70,A,1,5,B,19,124,284,16,0,0,1,0,0,7,7,940,98,1,10,8,3,0,23,13,4,1,0,2,0,0,0,0,3,0,0,4,51,50,25.0513028598655,0
14,C,60.0,0.0,77,71,0,0,1,0,0,2,2,0,1,1,0,0,105,70,P,1,95,B,19,124,88,16,18,1,2,0,0,99,43,940,98,0,0,8,2,0,23,13,4,8,0,1,5,0,0,0,0,0,0,3,51,21,25.0513028598655,0
14,C,60.0,35.0,77,71,0,0,0,0,0,0,0,1,1,0,0,18,0,70,P,1,5,E,19,12,88,16,0,1,1,0,0,99,43,940,1,1,0,10,3,0,0,85,4,0,0,0,0,0,0,0,0,0,0,0,34,21,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,5,1,0,0,0,0,0,0,70,A,1,5,B,19,124,88,16,0,0,0,0,0,7,43,940,98,1,0,8,1,0,0,85,4,1,0,1,0,0,0,0,0,0,0,3,34,50,25.0513028598655,0
14,C,0.0,0.0,77,71,0,0,0,0,0,0,0,0,1,0,0,0,0,70,A,1,5,B,19,124,88,16,0,0,0,0,0,99,43,940,98,0,10,7,2,0,0,85,4,0,0,0,0,0,0,0,0,0,0,0,34,50,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,0,1,0,1,0,0,0,0,70,A,1,5,E,19,124,88,16,18,0,0,0,0,7,43,940,98,1,0,8,0,0,23,85,4,5,0,1,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
46,C,60.0,35.0,40,289,0,0,0,0,0,1,1,1,1,0,0,0,0,70,P,1,5,E,7,12,88,16,18,0,0,0,0,7,43,940,98,1,0,8,6,0,0,85,4,1,0,1,1,0,0,0,0,0,0,2,34,21,-10.5597454251167,0
46,C,60.0,35.0,77,289,0,0,0,0,0,0,1,1,0,0,0,18,0,70,A,1,5,E,19,124,284,16,18,0,0,0,0,99,43,940,98,1,0,8,2,0,0,85,4,1,0,1,0,0,0,0,0,0,0,3,34,21,25.0513028598655,0
14,C,0.0,0.0,40,71,0,0,1,0,0,0,0,0,1,0,0,18,105,70,A,1,5,B,19,124,88,16,0,0,0,0,0,99,7,940,1,0,10,10,2,0,23,13,4,0,0,0,4,0,0,0,0,0,0,0,34,50,25.0513028598655,0
14,C,60.0,35.0,77,71,0,0,0,0,0,1,1,1,1,0,0,18,0,70,P,1,95,E,19,12,88,16,18,1,1,0,0,99,43,940,98,0,0,10,2,0,0,85,4,0,0,0,0,0,0,0,0,0,0,0,34,21,-10.5597454251167,0
46,C,60.0,35.0,40,289,0,0,0,0,0,1,1,0,1,0,0,0,0,70,A,1,5,E,19,124,284,16,18,0,0,0,0,7,43,940,98,1,0,8,6,0,0,85,4,6,0,1,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
14,C,60.0,0.0,40,289,0,0,0,0,0,0,1,0,1,0,0,0,0,70,A,1,5,B,19,124,88,16,18,0,0,0,0,7,7,940,98,1,0,8,6,0,0,85,4,8,0,1,1,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
46,C,0.0,35.0,40,71,4,0,1,1,0,1,2,2,1,1,0,18,105,70,P,1,95,E,19,124,284,16,18,1,2,1,0,7,43,940,98,0,0,8,7,0,23,13,4,8,0,0,0,0,0,0,1,0,0,4,51,21,25.0513028598655,0
14,C,60.0,0.0,40,289,0,0,2,0,0,5,1,1,1,0,0,0,0,70,A,1,5,E,19,12,284,16,0,0,0,0,0,99,43,940,98,1,0,8,2,0,0,85,4,1,0,1,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
46,C,0.0,35.0,40,71,0,0,1,0,0,1,2,0,0,1,0,0,105,70,A,1,95,E,19,124,284,16,18,1,2,0,0,7,43,940,98,0,0,8,7,0,23,13,4,1,0,0,0,0,0,0,0,0,0,1,51,21,25.0513028598655,0
46,C,60.0,35.0,77,289,0,0,1,0,0,1,2,2,1,2,0,18,105,70,A,1,95,E,19,124,284,16,18,1,2,1,0,7,43,940,98,0,10,8,6,0,0,13,4,4,0,0,3,0,0,0,1,0,0,3,34,21,25.0513028598655,0
14,C,0.0,35.0,40,289,0,0,0,0,0,5,1,0,1,0,0,0,0,70,A,1,5,B,19,124,284,16,0,0,0,0,0,99,43,940,98,1,0,8,6,0,0,85,4,1,0,1,1,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
46,C,0.0,0.0,40,289,0,0,0,0,0,1,1,0,1,0,0,0,0,70,A,1,5,E,19,124,88,16,0,0,0,0,0,7,7,940,98,1,0,8,6,0,23,85,4,5,0,1,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,1,0,0,0,0,1,1,2,0,0,18,0,70,P,1,5,E,19,12,88,16,0,1,1,0,0,99,43,940,1,0,0,9,2,0,0,85,4,0,0,0,0,0,0,0,0,0,0,0,34,21,25.0513028598655,0
46,C,0.0,35.0,40,289,0,0,0,0,0,1,1,0,1,0,0,18,0,70,A,1,5,E,7,124,284,66,18,0,0,0,0,99,43,940,98,1,0,8,0,0,0,85,4,4,0,1,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,1,0,0,0,0,1,1,1,0,0,18,0,70,P,1,95,E,19,12,88,16,18,0,2,0,0,99,43,940,98,1,10,9,2,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,51,21,25.0513028598655,0
14,C,60.0,0.0,77,71,0,0,0,0,0,1,1,0,1,0,0,18,0,70,P,1,95,B,19,12,88,16,1,0,1,0,0,99,43,940,1,1,10,10,3,0,23,13,4,0,0,0,0,0,0,0,0,0,0,0,51,21,25.0513028598655,0
14,C,0.0,0.0,40,71,0,0,1,0,0,1,1,0,0,1,0,0,105,70,A,1,95,B,19,124,88,16,0,0,1,0,0,7,7,150,98,1,0,8,3,1,23,85,4,0,0,1,0,0,0,0,0,0,0,0,51,50,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,0,2,0,0,0,0,0,1,0,0,0,0,70,A,1,5,B,7,12,88,16,0,0,0,0,0,99,43,940,1,1,10,10,3,0,23,13,4,0,0,0,0,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
14,C,60.0,0.0,40,71,4,0,1,1,0,2,2,0,1,1,0,0,105,70,P,1,95,E,19,124,284,16,18,1,2,0,0,99,7,940,98,0,0,8,7,0,23,13,4,1,0,0,5,0,0,0,1,0,0,1,51,21,25.0513028598655,0
46,C,60.0,35.0,40,289,0,0,0,0,0,2,1,0,1,0,0,0,0,70,P,1,5,E,7,12,284,16,18,0,0,0,0,7,43,940,98,1,0,8,6,0,0,85,4,1,0,1,1,0,0,0,0,0,0,2,34,21,-10.5597454251167,0
14,C,60.0,0.0,40,289,0,0,0,0,0,0,1,0,1,0,0,0,0,70,A,1,5,B,19,124,88,16,0,0,0,0,0,7,7,940,98,1,0,8,6,0,0,85,4,5,0,1,1,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
46,C,60.0,35.0,77,289,0,0,0,0,0,1,1,1,1,0,0,18,0,70,A,1,5,E,19,12,284,16,18,1,1,0,0,99,43,940,98,1,0,10,2,0,0,85,4,0,0,0,0,0,0,0,0,0,0,2,34,21,25.0513028598655,0
46,C,0.0,0.0,40,71,0,0,1,0,0,1,1,0,0,1,0,0,105,70,A,1,95,B,19,124,284,16,0,0,1,0,0,7,7,940,98,1,0,8,1,1,23,85,4,0,0,0,0,0,0,0,0,0,0,0,34,21,25.0513028598655,0
14,C,0.0,35.0,40,289,0,0,0,0,0,0,1,0,1,0,0,0,0,70,A,1,5,B,19,124,284,16,18,0,0,0,0,7,7,940,98,1,0,8,6,0,23,85,4,8,0,1,1,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
46,C,0.0,0.0,40,71,0,0,1,0,0,1,1,0,0,1,0,0,105,70,A,1,95,B,19,124,284,16,0,1,1,1,0,7,43,150,98,0,10,8,3,0,23,13,4,1,0,1,0,0,0,2,0,0,0,4,51,50,25.0513028598655,0
46,C,60.0,0.0,40,71,0,0,0,0,0,1,1,0,1,1,0,0,105,70,P,1,5,B,19,124,88,16,0,1,1,0,0,7,7,940,98,0,10,8,7,0,0,13,4,1,0,0,0,0,0,0,3,0,1,4,51,50,25.0513028598655,0
46,C,0.0,0.0,40,289,0,0,1,0,0,1,1,0,1,0,0,18,105,70,A,1,5,E,19,12,88,66,18,1,2,0,0,7,7,940,98,1,0,8,2,0,23,85,4,7,0,0,4,0,0,0,1,0,0,2,34,21,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,0,1,0,1,0,0,9,0,70,A,1,5,E,7,12,88,16,18,0,0,0,0,7,43,940,98,1,0,8,0,0,0,85,4,4,0,0,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,2,1,0,1,0,0,0,0,70,A,1,5,B,19,124,88,16,0,0,0,0,0,7,7,940,98,1,0,8,6,0,23,85,4,8,0,1,1,0,0,0,0,0,0,2,34,21,-10.5597454251167,0
14,C,0.0,0.0,40,71,0,0,1,0,0,2,0,0,0,0,0,0,105,70,A,1,5,B,7,124,88,16,0,1,0,0,0,99,7,150,98,0,10,10,4,0,23,85,4,0,0,0,0,0,0,0,0,0,0,0,34,50,-10.5597454251167,0
46,C,0.0,0.0,40,289,0,0,0,0,0,1,1,1,1,0,0,18,105,70,A,1,5,E,7,124,88,66,0,0,2,0,0,7,7,940,98,1,0,7,2,0,23,85,4,4,0,0,2,0,0,0,1,0,0,2,34,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,0,0,0,0,0,0,0,1,0,0,0,0,70,A,1,5,B,7,124,88,16,0,0,0,0,0,99,43,940,1,1,10,10,3,0,23,85,4,0,0,0,0,0,0,0,0,0,0,1,34,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,0,2,0,0,0,0,0,1,0,0,0,0,70,A,1,5,B,7,12,88,16,0,0,0,0,0,99,7,940,1,1,10,10,2,0,23,13,4,0,0,0,4,0,0,0,0,0,0,0,34,50,-10.5597454251167,0
46,C,60.0,35.0,40,71,4,0,1,1,0,1,2,2,3,2,0,18,105,70,P,1,95,E,19,12,284,16,18,1,2,0,0,7,7,940,98,0,0,8,7,0,0,85,4,8,0,0,1,0,0,1,1,0,0,1,34,21,-10.5597454251167,0
14,C,60.0,0.0,77,71,0,0,0,0,0,1,1,0,1,0,0,18,0,70,P,1,95,B,19,12,88,16,0,1,1,0,0,99,43,940,1,1,10,10,2,0,0,85,4,0,0,0,0,0,0,0,0,0,0,0,34,21,25.0513028598655,0
14,C,60.0,0.0,77,71,0,0,0,0,0,0,1,0,1,0,0,18,0,70,A,1,5,B,11,124,88,16,0,0,0,0,0,99,7,150,1,1,10,10,4,0,23,13,4,0,0,0,2,0,0,0,0,0,0,3,34,50,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,0,1,1,1,0,0,0,0,70,A,1,5,E,7,124,88,16,18,0,0,0,0,99,43,940,98,1,0,8,2,0,0,85,27,1,0,0,1,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
14,C,0.0,0.0,40,289,0,0,0,0,0,5,1,0,0,0,0,0,105,70,A,1,5,B,19,124,284,16,0,0,0,0,0,7,7,940,98,1,0,8,3,0,23,85,4,0,0,1,0,0,0,0,0,0,0,0,34,50,25.0513028598655,0
46,C,0.0,0.0,40,289,0,0,0,4,0,1,1,0,1,1,0,0,0,2,A,1,5,B,19,124,88,16,18,1,1,0,0,7,7,940,98,0,10,8,3,0,23,85,27,0,0,0,0,0,0,0,0,0,0,1,34,50,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,2,0,1,1,0,0,1,1,0,105,70,A,1,95,B,19,124,284,16,0,0,1,1,0,7,7,940,98,1,0,8,3,0,23,13,4,1,0,1,0,0,0,2,3,0,0,4,51,50,25.0513028598655,0
46,C,60.0,35.0,77,71,0,2,0,0,0,1,2,0,1,2,0,18,105,70,A,1,95,E,19,12,284,66,18,0,1,0,0,99,7,940,98,0,10,9,2,0,0,13,4,1,0,0,0,0,0,0,0,0,0,0,51,21,25.0513028598655,0
14,C,0.0,0.0,40,289,0,0,0,0,0,2,1,0,1,0,0,0,105,70,A,1,5,B,19,124,88,16,0,0,0,0,0,7,7,940,98,1,0,8,1,0,23,85,4,1,0,1,0,0,0,0,0,0,0,3,34,21,-10.5597454251167,0
46,C,0.0,35.0,40,289,0,0,0,0,0,1,1,0,1,0,0,0,105,70,A,1,5,E,19,124,284,66,18,0,0,0,0,7,43,940,98,1,0,8,4,0,23,85,4,5,0,0,1,0,0,0,1,0,0,3,34,21,-10.5597454251167,0
14,C,60.0,35.0,77,71,0,1,0,0,0,0,1,1,1,1,0,18,0,70,P,1,5,E,19,124,284,16,18,0,2,0,0,99,43,940,98,0,10,9,2,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,34,21,25.0513028598655,0
14,C,60.0,35.0,77,71,0,0,0,2,0,1,1,0,0,1,1,0,105,70,P,1,5,B,19,124,284,16,0,1,1,1,0,7,43,940,98,0,10,8,3,0,23,13,27,1,0,0,0,0,0,2,0,0,1,4,51,50,25.0513028598655,0
14,C,60.0,0.0,40,71,0,0,2,0,0,0,0,0,1,0,0,18,105,70,P,1,5,B,19,12,88,16,0,0,0,0,0,99,7,150,1,0,10,10,2,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,51,50,25.0513028598655,0
46,C,60.0,35.0,40,71,0,0,1,0,0,1,2,0,0,1,0,0,105,70,A,1,95,E,19,124,284,16,18,1,2,0,0,7,43,940,98,0,0,8,2,0,23,13,4,1,0,0,0,0,0,0,0,0,0,1,51,21,25.0513028598655,1
46,C,60.0,0.0,40,289,0,0,1,0,0,1,2,0,0,1,1,0,105,70,P,1,95,B,19,12,284,16,18,1,1,1,2,7,43,940,98,0,10,8,3,0,23,13,4,1,0,0,0,0,0,2,0,0,0,4,51,50,25.0513028598655,1
14,C,60.0,0.0,77,71,0,0,2,0,0,0,0,0,1,0,0,0,0,70,A,1,5,B,7,12,88,16,0,0,0,0,0,99,7,940,98,0,10,10,2,0,23,13,27,0,0,0,0,0,0,0,0,0,0,0,51,21,-10.5597454251167,1
46,C,0.0,0.0,40,289,0,0,1,0,0,1,1,0,1,0,0,0,105,70,A,1,5,E,19,124,284,66,0,1,2,0,0,7,7,940,98,1,0,8,2,0,23,85,4,4,0,1,1,0,0,0,1,0,0,2,34,21,-10.5597454251167,1
14,C,0.0,0.0,77,71,0,0,1,0,0,2,2,0,1,1,0,0,105,70,A,1,95,B,19,124,88,16,18,1,1,0,0,99,7,940,98,0,10,8,3,0,23,13,4,0,0,1,0,0,0,0,0,0,0,1,51,50,25.0513028598655,1
14,C,60.0,0.0,40,71,0,0,2,0,0,0,0,0,1,0,0,18,0,70,A,1,5,B,7,124,88,16,0,0,0,0,0,99,7,940,1,1,10,10,2,0,23,13,4,0,0,0,4,0,0,0,0,0,0,0,34,50,-10.5597454251167,1
14,C,60.0,0.0,77,289,0,0,0,2,0,1,1,0,1,1,1,0,105,2,A,1,95,B,19,124,284,16,18,0,1,0,0,7,7,940,98,1,0,8,3,0,23,85,4,1,0,2,0,3,0,0,3,0,0,4,51,50,25.0513028598655,1
14,C,60.0,0.0,77,71,0,0,0,0,0,1,1,1,2,0,0,18,0,70,P,1,95,E,19,12,88,16,18,1,1,0,0,99,43,940,1,0,0,10,2,0,0,85,4,0,0,0,0,0,0,0,0,0,0,0,34,21,-10.5597454251167,1
46,C,0.0,35.0,40,71,0,0,0,2,0,1,1,0,0,1,0,0,105,70,A,1,5,B,19,124,284,16,0,1,1,0,0,7,43,940,98,1,0,8,1,0,23,13,4,1,0,1,0,0,0,2,0,0,1,4,51,21,25.0513028598655,1
46,C,0.0,35.0,40,71,4,0,1,1,0,1,2,0,0,1,0,18,105,70,A,1,95,E,19,124,88,66,18,1,1,0,0,7,7,940,98,0,0,8,7,0,0,13,4,1,0,0,0,0,0,0,0,0,0,0,51,21,25.0513028598655,1
46,C,60.0,35.0,40,71,4,0,1,1,0,1,2,2,3,1,0,18,105,70,P,1,95,E,19,12,284,16,18,1,1,0,0,7,7,940,98,0,0,8,7,0,0,85,4,7,0,0,1,0,0,0,1,0,0,1,34,21,-10.5597454251167,1
46,C,0.0,0.0,40,289,0,0,0,0,0,1,1,1,1,0,0,0,105,70,A,1,5,E,19,124,88,66,0,1,2,0,0,7,7,940,98,1,0,4,2,0,23,85,4,4,0,0,2,0,0,0,1,0,0,2,34,21,-10.5597454251167,1
46,C,0.0,0.0,40,71,0,0,1,0,0,1,1,0,0,1,0,0,105,70,A,1,95,B,19,124,88,16,0,0,1,0,0,7,7,150,98,0,10,8,3,1,23,13,4,0,0,0,0,0,0,0,0,0,0,0,51,50,25.0513028598655,1
14,C,0.0,0.0,40,289,0,0,0,0,0,2,1,0,1,0,0,0,0,70,A,1,5,B,19,124,284,16,0,0,0,0,0,99,7,940,98,1,0,8,1,0,23,85,4,0,0,1,0,0,0,0,0,0,0,3,34,21,-10.5597454251167,1
46,C,60.0,0.0,40,71,0,0,0,2,0,1,1,0,1,1,1,0,105,70,A,1,5,B,19,124,284,16,0,0,1,0,0,7,7,940,98,1,10,8,3,0,23,13,4,1,0,1,0,0,0,0,0,0,0,5,51,50,25.0513028598655,1
